img_name,img_size,start,stop,total,result
pineapple.jpg,230550,1670467483.6217504,1670467483.811902,0.19015169143676758,pineapple-0.9998372793197632-172.17.2.14
carrot.png,229706,1670467484.0212,1670467484.18801,0.1668100357055664,slug-0.20171917974948883-172.17.2.17
umbrella.jpg,156283,1670467484.3798444,1670467484.597315,0.21747064590454102,wing-0.8931856751441956-172.17.2.23
siamese.jpg,112039,1670467484.7837806,1670467484.9048045,0.12102389335632324,Siamese cat-0.999455988407135-172.17.2.14
iphone.jpg,40912,1670467484.9177237,1670467485.0291836,0.11145997047424316,mouse-0.6069208979606628-172.17.2.17
pomeranian.jpg,25121,1670467485.0413911,1670467485.18977,0.14837884902954102,Pomeranian-0.9657463431358337-172.17.2.23
watermelon.png,4920318,1670467486.1869223,1670467486.7283998,0.5414774417877197,cucumber-0.2668646275997162-172.17.2.14
goldfish.jpg,1378848,1670467487.2490127,1670467487.6597574,0.41074466705322266,goldfish-0.9999977350234985-172.17.2.17
husky.jpg,34623,1670467487.6736088,1670467487.8187835,0.14517474174499512,Eskimo dog-0.4964960813522339-172.17.2.23
laptop.jpg,308269,1670467488.2921183,1670467488.4477715,0.1556532382965088,notebook-0.5327807068824768-172.17.2.14
tree.jpg,145949,1670467488.6464968,1670467488.8817255,0.2352287769317627,lakeside-0.16902261972427368-172.17.2.17
baseball.png,110568,1670467489.070779,1670467489.2135932,0.14281415939331055,baseball-0.9999598264694214-172.17.2.23
corgi.jpg,236585,1670467489.7614899,1670467489.9103959,0.14890599250793457,Pembroke-0.9994300007820129-172.17.2.14
telephone.jpg,18055,1670467489.9226782,1670467490.0703678,0.1476895809173584,dial telephone-0.9995049238204956-172.17.2.17
tabby.jpg,2833605,1670467494.6124964,1670467495.0252285,0.4127321243286133,tiger cat-0.4606102406978607-172.17.2.23
carrot.png,229706,1670467495.3101838,1670467495.41948,0.10929632186889648,hotdog-0.13827237486839294-172.17.2.14
pineapple.jpg,230550,1670467495.9692373,1670467496.152124,0.18288660049438477,pineapple-0.9992103576660156-172.17.2.17
umbrella.jpg,156283,1670467496.3633754,1670467496.6315107,0.26813530921936035,wing-0.8018131256103516-172.17.2.23
siamese.jpg,112039,1670467496.744417,1670467496.8631725,0.11875557899475098,Siamese cat-0.997433602809906-172.17.2.14
watermelon.png,4920318,1670467498.1748364,1670467498.714178,0.5393416881561279,strawberry-0.26815786957740784-172.17.2.17
pomeranian.jpg,25121,1670467498.7365713,1670467498.8876069,0.15103554725646973,Pomeranian-0.9727638959884644-172.17.2.23
goldfish.jpg,1378848,1670467499.4093602,1670467499.791809,0.3824489116668701,goldfish-0.999998927116394-172.17.2.14
iphone.jpg,40912,1670467499.8002667,1670467499.9021316,0.10186481475830078,mouse-0.5324312448501587-172.17.2.17
husky.jpg,34623,1670467499.915588,1670467500.0328238,0.11723589897155762,Siberian husky-0.5625284910202026-172.17.2.23
laptop.jpg,308269,1670467500.327587,1670467500.5481846,0.2205977439880371,notebook-0.6645932197570801-172.17.2.14
tree.jpg,145949,1670467500.7392147,1670467500.9048133,0.16559863090515137,lakeside-0.12618349492549896-172.17.2.17
baseball.png,110568,1670467501.0461218,1670467501.198694,0.1525721549987793,baseball-0.9998570680618286-172.17.2.23
corgi.jpg,236585,1670467501.483165,1670467501.626503,0.14333796501159668,Pembroke-0.9969197511672974-172.17.2.14
telephone.jpg,18055,1670467501.6393554,1670467501.7815027,0.14214730262756348,dial telephone-0.9995988011360168-172.17.2.17
tabby.jpg,2833605,1670467505.5416858,1670467505.989261,0.44757509231567383,tiger cat-0.5519077181816101-172.17.2.23
carrot.png,229706,1670467506.7574854,1670467506.907985,0.15049958229064941,slug-0.1788470596075058-172.17.2.14
pineapple.jpg,230550,1670467507.2784622,1670467507.40393,0.12546777725219727,pineapple-0.9992732405662537-172.17.2.17
umbrella.jpg,156283,1670467507.6842806,1670467507.8779685,0.19368791580200195,wing-0.8210164904594421-172.17.2.23
siamese.jpg,112039,1670467508.0954146,1670467508.2824192,0.18700456619262695,Siamese cat-0.9999834299087524-172.17.2.14
watermelon.png,4920318,1670467509.3350928,1670467509.9360504,0.6009576320648193,cucumber-0.327455073595047-172.17.2.17
pomeranian.jpg,25121,1670467509.9519646,1670467510.048696,0.09673142433166504,Pomeranian-0.9287322759628296-172.17.2.23
goldfish.jpg,1378848,1670467512.112303,1670467512.5575137,0.44521069526672363,goldfish-0.9999997615814209-172.17.2.14
iphone.jpg,40912,1670467512.57224,1670467512.72767,0.15542984008789062,mouse-0.4260609447956085-172.17.2.17
husky.jpg,34623,1670467512.7413344,1670467512.8886096,0.14727520942687988,Eskimo dog-0.5358057618141174-172.17.2.23
laptop.jpg,308269,1670467513.1746058,1670467513.455696,0.28109025955200195,notebook-0.6312880516052246-172.17.2.14
tree.jpg,145949,1670467513.6468277,1670467513.7984993,0.1516716480255127,lakeside-0.17921340465545654-172.17.2.17
baseball.png,110568,1670467513.9052718,1670467514.0550587,0.14978694915771484,baseball-0.9998766183853149-172.17.2.23
corgi.jpg,236585,1670467514.3334746,1670467514.4455323,0.11205768585205078,Pembroke-0.9964659214019775-172.17.2.14
telephone.jpg,18055,1670467514.458294,1670467514.6001556,0.1418616771697998,dial telephone-0.9991276860237122-172.17.2.17
tabby.jpg,2833605,1670467515.399009,1670467515.9076483,0.5086393356323242,Egyptian cat-0.458525687456131-172.17.2.23
carrot.png,229706,1670467516.1089807,1670467516.2145734,0.10559272766113281,hotdog-0.09873651713132858-172.17.2.14
pineapple.jpg,230550,1670467516.4290085,1670467516.606977,0.17796850204467773,pineapple-0.9999126195907593-172.17.2.17
umbrella.jpg,156283,1670467516.975274,1670467517.2486205,0.2733464241027832,wing-0.7182134985923767-172.17.2.23
siamese.jpg,112039,1670467517.4570458,1670467517.642928,0.1858820915222168,Siamese cat-0.9990106821060181-172.17.2.14
watermelon.png,4920318,1670467524.9766028,1670467525.522879,0.5462760925292969,strawberry-0.29368358850479126-172.17.2.17
pomeranian.jpg,25121,1670467525.5455422,1670467525.6880171,0.14247488975524902,Pomeranian-0.882032036781311-172.17.2.23
goldfish.jpg,1378848,1670467526.2134912,1670467526.6389954,0.425504207611084,goldfish-0.9999984502792358-172.17.2.14
iphone.jpg,40912,1670467526.6540675,1670467526.7497463,0.09567880630493164,mouse-0.43629294633865356-172.17.2.17
husky.jpg,34623,1670467526.7576056,1670467526.8415487,0.08394312858581543,Eskimo dog-0.5040855407714844-172.17.2.23
laptop.jpg,308269,1670467527.1412098,1670467527.3481703,0.20696043968200684,notebook-0.5605214834213257-172.17.2.14
